Age,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Sleep Hours,Daily Calories Intake,Resting Heart Rate (bpm),BMI,Calories Burned per Minute,Steps per Minute,Steps per Km,Workout Type_Cardio,Workout Type_Cycling,Workout Type_HIIT,Workout Type_Running,Workout Type_Strength,Workout Type_Yoga,Workout Intensity_High,Workout Intensity_Low,Workout Intensity_Medium,Mood Before Workout_Happy,Mood Before Workout_Neutral,Mood Before Workout_Stressed,Mood Before Workout_Tired,Mood After Workout_Energized,Mood After Workout_Fatigued,Mood After Workout_Neutral,Cluster
39.0,66.0,544.0,130.0,10284.9632136398,7.7457248276324115,6.996226081642811,2752.073932001205,70.0,27.734963144169534,8.493819437441221,159.84529388270903,1342.8920736572445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,558.7806472313006,129.0,10530.42386727759,7.89633614305657,6.999999999999999,2753.276058440977,69.0,27.76506584921592,8.7185303744893,163.68861683175783,1344.5733194625939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,65.0,554.7784912638135,130.0,10529.876901030728,7.76141305266053,6.8999999999999995,2756.300223988086,69.0,27.69722937850093,8.637028619896434,163.31981156256072,1363.457500892736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
39.0,66.0,544.1089651415447,130.0,10302.73143291226,7.744555366292662,6.954907798737215,2752.4314700567224,70.0,27.733446377544137,8.500958020755661,160.05216375085072,1344.0736612653686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,559.0578170609482,129.0,10533.454003065988,7.900145426659072,6.999999999999999,2753.313510647406,69.0,27.765266283421393,8.723011239222021,163.81131054284822,1344.663213749796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,65.0,555.0,130.0,10528.974911297142,7.780887521271865,6.8999999999999995,2755.786590117341,69.0,27.71030498075105,8.645068433201041,163.3378426774796,1360.915397028594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,546.709565014882,129.0,10242.377330794025,7.866704687444317,6.999999999999999,2748.418698164433,70.0,27.776797688991234,8.566343349269271,159.43110126413472,1327.0740987329045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,558.6616835087408,129.0,10521.934989073081,7.91,6.999999999999999,2752.800407775607,69.0,27.768498978472145,8.71987781588128,163.49624453215944,1342.8801720877902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,65.0,555.0,130.0,10531.492739641146,7.778721132001143,6.8999999999999995,2755.902872065288,69.0,27.706902539033937,8.645472522773787,163.3789141740451,1361.3929427924454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,562.9203422477791,129.0,10767.174844999841,7.8102141649042,6.8999999999999995,2761.637049173668,69.0,27.678725795677742,8.769238042645854,167.01185167095593,1377.8918741702266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,563.2762515842813,129.0,10779.045471295582,7.81053255180404,6.8999999999999995,2761.7786469846137,69.0,27.677024114751973,8.77279057697866,167.1107699845169,1378.4717328321672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,557.4661828294455,129.0,10496.985487796437,7.8833670257866455,6.999999999999999,2752.6811835751764,69.0,27.766021891015914,8.694498854340962,162.98768419417652,1342.7636369363668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.37413349086832,550.9417430305435,129.0,10247.044421852435,7.960619625531298,7.0028128030131915,2744.7527232682846,70.0,27.85005913715383,8.640884932308571,159.94811176003768,1315.323955290961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,66.0,544.0,130.0,10284.775053739408,7.74581339714237,6.9972773149722,2752.068263569122,70.0,27.735001896950465,8.493830973987581,159.84370982549424,1342.8719162875727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,563.3443001104379,129.0,10768.29956843306,7.8174519510792635,6.8999999999999995,2761.4203530685722,69.0,27.68683777891643,8.7757513110604,167.04390661259782,1376.7967130973343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,65.0,549.3303885582535,129.0,10314.891179131717,7.856905740776475,6.999999999999999,2750.1434047041575,70.0,27.770658664582495,8.588566756023715,160.50669728719885,1333.0823482278136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,549.0052806629064,129.0,10303.088859854373,7.863847362696815,6.999999999999999,2749.607720084189,70.0,27.773938114292214,8.587218718386328,160.31652934134667,1331.5573881424375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.2408236572461,551.2363108796019,129.0,10251.87696255989,7.9622503517342675,7.008126220608144,2744.823875847806,70.0,27.85078709988744,8.64410493856284,160.0141105317991,1315.5033290847196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
39.0,66.0,544.0,130.0,10296.755924593586,7.746749419416376,6.987804273845452,2752.220420343665,70.0,27.73465748253414,8.49942215979541,159.96646102689962,1343.3456002326443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,65.0,545.9896941869694,129.54463098182455,10234.569798277724,7.859886469744397,6.999999999999999,2748.4792862226213,70.0,27.776721909060573,8.556026969447366,159.24108552842642,1327.64916586328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,563.242819601309,129.0,10780.154127795813,7.808624868550058,6.8999999999999995,2761.8322218529893,69.0,27.67528317861119,8.7721247091143,167.11636354890632,1378.6927807667903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
39.0,65.0,555.0,130.0,10539.150131176837,7.762583887547094,6.8999999999999995,2756.792305232842,69.0,27.69548619837685,8.643273307940932,163.4900804355281,1365.1211527941418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,558.0,129.0,10499.448930134951,7.901619374068803,6.999999999999999,2752.479063867607,69.0,27.768513326758196,8.703058746527228,163.07777428630564,1341.6155441173814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.06414091001476,551.3330122034488,129.0,10245.325312004503,7.969127163543056,7.080318473059189,2744.2933075054602,70.0,27.860488108952822,8.646878575613176,159.95488902892401,1313.777165162791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,64.38329702388951,550.9165423548275,129.0,10246.49376724218,7.960587049425503,7.003546187012514,2744.7360235260976,70.0,27.85015700717845,8.640638400975693,159.94110155033508,1315.283790448979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,65.0,548.8288640934962,129.0,10299.634546022637,7.864930271822871,6.999999999999999,2749.4678413084357,70.0,27.774645001867807,8.585663377062511,160.26077966338943,1331.2481520299305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,66.0,544.0,130.0,10299.171767356213,7.746726792580474,6.984047071698334,2752.257811789526,70.0,27.73451979014263,8.500346236017315,159.99050919691476,1343.4671436144831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,66.0,544.4517494961013,130.0,10305.707803317695,7.747119673690087,6.968493534331269,2752.4409587510736,70.0,27.733951136684745,8.506156178799511,160.11685289603773,1344.0522293902134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,563.7388971687252,129.0,10796.211487629545,7.809223437188927,6.8999999999999995,2762.0290469777337,69.0,27.672680487101868,8.778007569358515,167.2674621726932,1379.4277338116458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,65.0,546.8679328226129,129.0,10244.948471346826,7.867603072987675,6.999999999999999,2748.4391697951105,70.0,27.77680301913184,8.56785461864509,159.50480574307542,1327.1565673779794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,556.8813779615073,129.0,10492.563872630217,7.880238063755617,6.999999999999999,2752.665001346672,69.0,27.76563183962443,8.690560277092185,162.89455950320485,1342.7527856217978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.0,559.1834258612793,129.0,10530.122388193708,7.91,6.999999999999999,2753.021963644874,69.0,27.767719577845693,8.727237502214829,163.728357871119,1343.593220351359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,65.0,546.7912265384579,129.313351345277,10252.048844085492,7.86066262473664,6.999999999999999,2748.7947813160554,70.0,27.7761051460781,8.565591189462685,159.64271651565883,1329.3465777586828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,65.0,549.0044445071993,129.0,10302.997783841653,7.8639458330772865,6.999999999999999,2749.6018125189116,70.0,27.773978769133247,8.587239997054546,160.3151321800782,1331.5436297464971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,66.0,544.1360397195972,130.0,10302.131705984253,7.745800812386544,6.9675692938171,2752.3736105387807,70.0,27.733913629540023,8.501683768313434,160.0442605742099,1343.8609644740256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,65.0,548.5655500868504,129.13991707623907,10302.350852366486,7.8567107261600055,6.999999999999999,2749.8117308795627,70.0,27.771768977326488,8.580322782005677,160.28378710229813,1332.0819882747437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,66.0,544.0538064854476,130.0,10289.925319974964,7.751607681462926,6.999999999999999,2751.9002126955047,70.0,27.737228024222905,8.50331147101151,159.92095408555332,1341.9429318461916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,65.0,548.8248759465872,129.0,10299.471575509091,7.865060807786234,6.999999999999999,2749.4587199649327,70.0,27.774703369331583,8.585660770386914,160.25837899766213,1331.2271937845132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,64.0,563.4477514984131,129.0,10783.200756621492,7.811400653312401,6.8999999999999995,2761.8067226020844,69.0,27.677345473783618,8.774820011148705,167.14949683503332,1378.5533977554503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.1909286683684,551.5540250830408,129.0,10262.972289572926,7.959059414301642,6.999999999999999,2745.3451752550172,70.0,27.84486366800223,8.646365426604191,160.13539520637056,1317.388588956874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,65.0,546.6827050166085,129.0,10241.007045874394,7.8672805225920195,6.999999999999999,2748.3743087424637,70.0,27.77681051346476,8.566258460044807,159.39916688134215,1326.807133198198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,66.0,544.0,130.0,10297.02256622212,7.7466539900161,6.986577471516565,2752.227497866541,70.0,27.73461227945527,8.499434749052616,159.96880592550764,1343.3704601301492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,557.8635381745115,129.0,10502.28034207021,7.882430174791846,6.999999999999999,2752.804554722854,69.0,27.765426411907292,8.696531221283951,163.091166381354,1343.1755851280018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,66.0,544.1841056434623,130.0,10294.592555996736,7.75137801442331,6.999999999999999,2751.9872505687194,70.0,27.736811503570976,8.504856685789077,159.96586201073046,1342.375714511165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,557.5039915725984,129.0,10498.461646804857,7.882117109958571,6.999999999999999,2752.7355106900304,69.0,27.76563911514683,8.694448261413326,163.01260561691717,1342.9561602101915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.05311246589774,551.7408117998423,129.0,10262.770474882114,7.963105991159663,6.999999999999999,2745.1379939932463,70.0,27.849132601009128,8.649095361633456,160.1433613820207,1316.5447071722024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,64.0,563.393249057303,129.0,10786.08343521403,7.807645119375019,6.8999999999999995,2761.9271573760902,69.0,27.673566683478715,8.773451972881531,167.16623622115193,1379.0465704112567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,558.1190135784751,129.0,10520.185639708725,7.895257282514555,6.999999999999999,2753.004223361294,69.0,27.765984371057655,8.711161780278838,163.439644559396,1343.7019368336425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,66.0,544.4168341429438,130.0,10304.641629351185,7.747811678892659,6.977701306777001,2752.386425019586,70.0,27.734290342296838,8.505954923010604,160.1006928185873,1343.8615596616426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,558.9362409576809,129.0,10532.513749764963,7.897354346028697,6.999999999999999,2753.3225828873815,69.0,27.76498310124907,8.72086430397595,163.76894493698285,1344.8035261913597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,65.0,555.0,130.0,10536.44095926315,7.763647306668046,6.8999999999999995,2756.604122843401,69.0,27.696518766072003,8.642061566628792,163.44258965674598,1364.4525123404799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
38.0,65.0,546.8570610142525,129.0,10244.712718630508,7.86758758125823,6.999999999999999,2748.435169545851,70.0,27.776803523857723,8.567761743305912,159.4985135362296,1327.134862569737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,66.0,544.0,130.0,10291.72999932844,7.7447340447458,6.977597517467867,2752.2081123951784,70.0,27.73427801993465,8.495515596351813,159.9095657984019,1343.346737205528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,65.0,555.0,130.0,10533.27088355388,7.777537172533346,6.8999999999999995,2755.9779962336866,69.0,27.704845493697366,8.645937093514016,163.40872784244246,1361.910917004413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,558.0,129.0,10507.587945707613,7.87911805219898,6.999999999999999,2752.978193135512,69.0,27.764301300549576,8.69714055991386,163.1876555680716,1343.7818539539635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,66.0,544.0,130.0,10285.236036293154,7.745715835153422,6.995745513148356,2752.078359127977,70.0,27.73494551563736,8.493917601346343,159.84798823020682,1342.90659274281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,551.8339046725631,129.0,10256.888564457835,7.969310402922141,7.060585656098234,2744.595865682759,70.0,27.857859338653846,8.65220128565299,160.09964930581688,1314.7013659552174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
38.0,65.0,546.6314433525962,129.39781130204025,10249.314488910653,7.859865455637963,6.999999999999999,2748.767987607036,70.0,27.776034803414895,8.563508778832482,159.5654362002742,1329.255426879412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,65.0,549.209025399791,129.0,10309.88321315826,7.859092197488084,6.999999999999999,2749.966182018577,70.0,27.77172107603254,8.587939261560345,160.44103331806278,1332.3760820814443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,558.7908872560266,129.0,10530.883903161204,7.89547415556697,6.999999999999999,2753.3002679384945,69.0,27.764898467418735,8.718533475119434,163.703400829014,1344.6588180578754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,563.1159140908658,129.0,10771.777455508029,7.811573940054015,6.8999999999999995,2761.6482834529884,69.0,27.679682911721052,8.771520813402953,167.0513891323731,1377.9031311038298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,64.0,556.5445319057194,129.0,10487.109739817253,7.881774195411762,6.999999999999999,2752.533196411933,69.0,27.766345082189886,8.688826079748777,162.80243182121723,1342.1437476034782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,66.0,544.4770890997107,130.0,10299.958436359937,7.752147185722881,6.999999999999999,2752.0225741190193,70.0,27.73704448596883,8.509424655598714,160.03044288568577,1342.493685344285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.0,64.0,557.9953444069577,129.0,10495.566091855355,7.896770089672929,6.999999999999999,2752.467467709331,69.0,27.76812346302013,8.69937086236951,162.99168803890572,1341.6191029771328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.0,559.2476805115259,129.0,10538.851873605896,7.893184587171909,6.999999999999999,2753.5570222840224,69.0,27.76373536702841,8.724530268777634,163.9931947205907,1346.9553861398879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45669927495950097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,563.3611996751218,129.0,10785.008601675405,7.807647458873309,6.8999999999999995,2761.9127296570546,69.0,27.673767577139813,8.773140394582713,167.15670096970226,1378.9944650359666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
39.0,66.0,544.2596511898917,130.0,10303.286490479246,7.746623748343265,6.971337477243605,2752.3827523677714,70.0,27.73405394020539,8.503400105597008,160.0702006660053,1343.8738293563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,66.0,544.5277670360554,130.0,10307.923871337836,7.745744484761852,6.949906948378207,2752.5523029071614,70.0,27.733266482934223,8.5066447090295,160.15061967090736,1344.4407619534545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
38.980734942470384,65.0,555.0,130.0,10519.04476177921,7.790593465026905,6.8999999999999995,2755.3130813933417,69.0,27.724649391289397,8.644128716637582,163.1039265469834,1358.984822127431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,547.1021290680778,129.3384911845201,10261.549247967248,7.859040019561133,6.999999999999999,2749.02524211335,70.0,27.774973587696724,8.567760862306164,159.85700280443098,1330.065604716796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,65.0,555.0,130.0,10530.437321437554,7.776721993762352,6.8999999999999995,2755.913960691393,69.0,27.705405096889873,8.643819330096894,163.35556932657627,1361.4941917673661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,546.4903615192356,129.3684265043728,10244.66627137657,7.860902879363882,6.999999999999999,2748.646488354693,70.0,27.77666863316564,8.562209681685063,159.4507308510149,1328.5435085519111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,65.0,554.8364622110557,130.0,10521.664602418015,7.780551412779013,6.8999999999999995,2755.5901063659367,69.0,27.71343885468463,8.640613758780498,163.14533846448455,1360.170665830872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,65.0,549.3125394290904,129.0,10306.499138636602,7.865217343478509,6.999999999999999,2749.6683858855417,70.0,27.774008305041242,8.59172105680526,160.3919219737443,1331.6671475952655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,65.0,548.7688080360109,129.0064476481171,10304.171591895332,7.8581608475374365,6.999999999999999,2749.8213060413823,70.0,27.772032763282382,8.582942857385232,160.3194452354001,1332.0829749429151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,558.0,129.0,10514.505569627623,7.8803393411887805,6.999999999999999,2753.0897092750783,69.0,27.764060782342806,8.701312913359812,163.3235808115367,1344.1267538078835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.0,563.4398506794342,129.0,10783.000219533733,7.811365649094532,6.8999999999999995,2761.805148882016,69.0,27.677338635832342,8.77470166968397,167.14765034354826,1378.5485106420622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
38.0,65.0,548.4155727435207,129.18719651348982,10300.320968109798,7.856498376006199,6.999999999999999,2749.7564748901386,70.0,27.77191711595764,8.578652765425508,160.24871348509123,1331.9683054202194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,66.0,544.0,130.0,10298.564933441956,7.746787172055937,6.9854688127350855,2752.246682909972,70.0,27.734572036986624,8.500166736975107,159.98465062348416,1343.4298773014725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,66.0,544.0,130.0,10290.31719432796,7.74523565613724,6.984062642803452,2752.17073937732,70.0,27.734516232293707,8.495445020189841,159.89712792778735,1343.2155107826877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
39.0,65.0,554.6294000294102,130.0,10519.484608547193,7.778528962495482,6.8999999999999995,2755.571125622733,69.0,27.712439414599764,8.638305384103779,163.0762855358943,1360.1296893775411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38.0,64.0,556.8782329250688,129.0,10491.975102671566,7.880870007447092,6.999999999999999,2752.6411112810288,69.0,27.765812011529544,8.690675456647298,162.88610953819835,1342.6670316591449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,64.0,558.8361062758902,129.0,10525.111819961214,7.91,6.999999999999999,2752.902125588614,69.0,27.768026690923385,8.722141440618497,163.55115918013828,1343.2180950852674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,64.0,558.9859510058467,129.0,10527.413404805244,7.91,6.999999999999999,2752.962161365803,69.0,27.76783037632105,8.724280733400589,163.6260679655706,1343.4099395614298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,65.0,549.1666377503301,129.0,10304.783184816288,7.86468748533099,6.999999999999999,2749.6327982043063,70.0,27.774023205286095,8.589351220031638,160.35453421413376,1331.5991354297612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,64.0,558.0,129.0,10499.570669522154,7.901519018856211,6.999999999999999,2752.482762505611,69.0,27.76849055386285,8.703081081412044,163.08003388574673,1341.6345069228573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,65.0,548.91301497264,129.01301813510068,10306.820890643405,7.857493531122673,6.999999999999999,2749.923403811249,70.0,27.771542015765224,8.584281106301324,160.37206814784514,1332.3070608701125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.977734011025774,65.0,555.0,130.0,10519.426233841368,7.790560690164037,6.8999999999999995,2755.324216014696,69.0,27.7244428118956,8.644339359476913,163.11473218037855,1359.0152813266013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
